data,hora,produto,categoria_produto,preco_unitario,quantidade,valor_total,vendedor,tipo_contrato
2024-12-30,18:31,Ervilha,Legumes,3.77,2,7.54,Fábio Nunes,part-time 25h
2024-12-30,10:45,Puré de Tomate,Legumes,5.82,2,11.64,Eduarda Lopes,part-time 30h
2024-12-30,19:32,Mix Mediterrâneo,Legumes,5.1,1,5.1,Gabriela Pinto,part-time 25h
2024-12-30,17:00,Mix Asiático,Legumes,2.5,5,12.5,Ana Silva,full-time
2024-12-30,14:36,Tomate Pelado,Legumes,5.41,2,10.82,Diogo Rocha,part-time 30h
2024-12-30,17:13,Puré de Tomate,Legumes,2.96,3,8.88,Bruno Costa,full-time
2024-12-30,14:58,Cogumelos,Legumes,5.48,5,27.4,Diogo Rocha,part-time 30h
2024-12-30,14:04,Abobrinha,Legumes,5.33,5,26.65,Ana Silva,full-time
2024-12-30,15:45,Chucrute,Legumes,5.52,1,5.52,Ana Silva,full-time
2024-12-30,14:12,Mix Orgânico,Legumes,5.69,3,17.07,Ana Silva,full-time
2024-12-30,16:26,Abobrinha,Legumes,2.62,5,13.1,Gabriela Pinto,part-time 25h
2024-12-31,15:24,Mix Orgânico,Legumes,5.26,5,26.3,Eduarda Lopes,part-time 30h
2024-12-31,12:52,Mix Mediterrâneo,Legumes,5.58,3,16.74,Gabriela Pinto,part-time 25h
2024-12-31,10:11,Pimento Vermelho,Legumes,2.21,2,4.42,Bruno Costa,full-time
2024-12-31,10:07,Puré de Tomate,Legumes,4.43,5,22.15,Diogo Rocha,part-time 30h
2024-12-31,17:56,Espinafre,Legumes,4.95,2,9.9,Ana Silva,full-time
2024-12-31,9:26,Brócolis,Legumes,2.22,3,6.66,Gabriela Pinto,part-time 25h
2024-12-31,17:03,Pimento Amarelo,Legumes,5.48,1,5.48,Diogo Rocha,part-time 30h
2025-01-01,13:40,Mix Asiático,Legumes,2.4,3,7.2,Fábio Nunes,part-time 25h
2025-01-01,16:56,Jardineira de Legumes,Legumes,3.45,3,10.35,Fábio Nunes,part-time 25h
2025-01-01,19:16,Ervilha,Legumes,4.28,4,17.12,Bruno Costa,full-time
2025-01-01,17:59,Palmito,Legumes,3.76,1,3.76,Ana Silva,full-time
2025-01-01,14:23,Feijão Preto,Legumes,3.51,5,17.55,Eduarda Lopes,part-time 30h
2025-01-01,15:36,Tomate Pelado,Legumes,4.0,3,12.0,Bruno Costa,full-time
2025-01-01,20:08,Lentilha,Legumes,3.66,4,14.64,Fábio Nunes,part-time 25h
2025-01-01,14:29,Feijão Manteiga,Legumes,5.38,1,5.38,Ana Silva,full-time
2025-01-01,12:21,Alcachofra,Legumes,2.86,4,11.44,Eduarda Lopes,part-time 30h
2025-01-01,11:46,Alho em Conserva,Legumes,5.26,5,26.3,Eduarda Lopes,part-time 30h
2025-01-01,20:14,Feijão Branco,Legumes,5.75,2,11.5,Eduarda Lopes,part-time 30h
2025-01-01,14:28,Cenoura,Legumes,5.62,1,5.62,Diogo Rocha,part-time 30h
2025-01-01,20:39,Mix Mediterrâneo,Legumes,2.79,2,5.58,Ana Silva,full-time
2025-01-01,10:29,Ervilha com Cenoura,Legumes,5.71,4,22.84,Fábio Nunes,part-time 25h
2025-01-01,14:59,Feijão Vermelho,Legumes,2.06,5,10.3,Eduarda Lopes,part-time 30h
2025-01-02,13:34,Mix Orgânico,Legumes,3.99,1,3.99,Bruno Costa,full-time
2025-01-02,9:50,Soja,Legumes,4.17,5,20.85,Bruno Costa,full-time
2025-01-02,13:46,Palmito,Legumes,3.78,1,3.78,Bruno Costa,full-time
2025-01-02,20:06,Feijão Preto,Legumes,4.73,5,23.65,Fábio Nunes,part-time 25h
2025-01-02,11:42,Beterraba,Legumes,4.43,4,17.72,Carla Mendes,part-time 30h
2025-01-02,13:51,Jardineira de Legumes,Legumes,5.39,4,21.56,Eduarda Lopes,part-time 30h
2025-01-02,20:18,Pimento Assado,Legumes,4.37,3,13.11,Ana Silva,full-time
2025-01-02,11:39,Puré de Tomate,Legumes,4.46,5,22.3,Ana Silva,full-time
2025-01-02,20:52,Abobrinha,Legumes,4.72,5,23.6,Bruno Costa,full-time
2025-01-02,20:16,Espinafre,Legumes,3.07,1,3.07,Bruno Costa,full-time
2025-01-02,16:56,Beterraba,Legumes,4.37,1,4.37,Eduarda Lopes,part-time 30h
2025-01-02,16:58,Mix Orgânico,Legumes,3.92,1,3.92,Diogo Rocha,part-time 30h
2025-01-02,10:14,Feijão Frade,Legumes,2.27,3,6.81,Eduarda Lopes,part-time 30h
2025-01-02,12:12,Tomate Pelado,Legumes,3.01,4,12.04,Bruno Costa,full-time
2025-01-03,13:57,Alho em Conserva,Legumes,2.15,5,10.75,Carla Mendes,part-time 30h
2025-01-03,14:43,Pimento Amarelo,Legumes,2.24,1,2.24,Diogo Rocha,part-time 30h
2025-01-03,16:34,Alho em Conserva,Legumes,3.14,3,9.42,Gabriela Pinto,part-time 25h
2025-01-03,18:00,Brócolis,Legumes,5.21,3,15.63,Eduarda Lopes,part-time 30h
2025-01-03,12:47,Puré de Tomate,Legumes,4.67,1,4.67,Bruno Costa,full-time
2025-01-03,14:30,Couve Flor,Legumes,2.9,4,11.6,Diogo Rocha,part-time 30h
2025-01-03,13:43,Brócolis,Legumes,5.8,2,11.6,Ana Silva,full-time
2025-01-03,11:45,Pimento Vermelho,Legumes,4.24,2,8.48,Carla Mendes,part-time 30h
2025-01-04,11:46,Mistura de Legumes,Legumes,2.47,1,2.47,Fábio Nunes,part-time 25h
2025-01-04,16:51,Lentilha Vermelha,Legumes,6.0,5,30.0,Ana Silva,full-time
2025-01-04,11:59,Cenoura,Legumes,2.48,1,2.48,Fábio Nunes,part-time 25h
2025-01-04,9:07,Alho em Conserva,Legumes,2.59,5,12.95,Ana Silva,full-time
2025-01-04,9:27,Feijão Preto,Legumes,5.08,4,20.32,Gabriela Pinto,part-time 25h
2025-01-04,18:58,Legumes Grelhados,Legumes,4.0,1,4.0,Bruno Costa,full-time
2025-01-04,9:31,Milho Baby,Legumes,2.92,1,2.92,Gabriela Pinto,part-time 25h
2025-01-04,16:15,Cenoura,Legumes,3.6,5,18.0,Carla Mendes,part-time 30h
2025-01-05,13:41,Abobrinha,Legumes,4.08,3,12.24,Eduarda Lopes,part-time 30h
2025-01-05,16:54,Alcachofra,Legumes,5.95,3,17.85,Eduarda Lopes,part-time 30h
2025-01-05,20:44,Pimento Vermelho,Legumes,5.85,5,29.25,Bruno Costa,full-time
2025-01-05,10:44,Ervilha,Legumes,3.66,3,10.98,Diogo Rocha,part-time 30h
2025-01-05,18:10,Soja,Legumes,3.77,1,3.77,Ana Silva,full-time
2025-01-06,19:10,Jardineira de Legumes,Legumes,5.91,2,11.82,Diogo Rocha,part-time 30h
2025-01-06,17:33,Mix Mediterrâneo,Legumes,3.56,5,17.8,Bruno Costa,full-time
2025-01-06,11:03,Alcachofra,Legumes,5.02,4,20.08,Ana Silva,full-time
2025-01-06,20:39,Espargos,Legumes,2.44,1,2.44,Ana Silva,full-time
2025-01-06,16:33,Mix Mediterrâneo,Legumes,5.79,1,5.79,Diogo Rocha,part-time 30h
2025-01-06,17:16,Palmito,Legumes,2.18,1,2.18,Fábio Nunes,part-time 25h
2025-01-07,15:21,Grão de Bico,Legumes,5.25,1,5.25,Bruno Costa,full-time
2025-01-07,15:26,Cogumelos,Legumes,3.37,3,10.11,Fábio Nunes,part-time 25h
2025-01-07,10:08,Mix Mediterrâneo,Legumes,2.57,4,10.28,Ana Silva,full-time
2025-01-07,9:47,Grão de Bico,Legumes,3.23,4,12.92,Diogo Rocha,part-time 30h
2025-01-07,14:39,Feijão Manteiga,Legumes,5.58,1,5.58,Diogo Rocha,part-time 30h
2025-01-07,12:14,Tomate Pelado,Legumes,2.93,2,5.86,Fábio Nunes,part-time 25h
2025-01-08,17:33,Pimento Amarelo,Legumes,5.9,5,29.5,Gabriela Pinto,part-time 25h
2025-01-08,11:46,Alho em Conserva,Legumes,5.68,5,28.4,Ana Silva,full-time
2025-01-08,13:19,Feijão Preto,Legumes,2.79,1,2.79,Diogo Rocha,part-time 30h
2025-01-08,10:48,Alcachofra,Legumes,4.28,3,12.84,Fábio Nunes,part-time 25h
2025-01-08,9:19,Abobrinha,Legumes,2.43,3,7.29,Ana Silva,full-time
2025-01-08,9:49,Tomate Pelado,Legumes,5.66,5,28.3,Eduarda Lopes,part-time 30h
2025-01-08,18:14,Feijão Frade,Legumes,3.3,5,16.5,Diogo Rocha,part-time 30h
2025-01-08,20:16,Soja,Legumes,3.59,3,10.77,Ana Silva,full-time
2025-01-08,18:22,Brócolis,Legumes,2.88,4,11.52,Bruno Costa,full-time
2025-01-08,9:57,Mistura de Legumes,Legumes,4.85,1,4.85,Gabriela Pinto,part-time 25h
2025-01-08,15:46,Tomate Seco,Legumes,3.61,3,10.83,Eduarda Lopes,part-time 30h
2025-01-08,18:12,Tomate Seco,Legumes,4.84,2,9.68,Eduarda Lopes,part-time 30h
2025-01-08,10:31,Feijão Frade,Legumes,2.18,5,10.9,Eduarda Lopes,part-time 30h
2025-01-08,19:24,Couve Flor,Legumes,5.2,1,5.2,Gabriela Pinto,part-time 25h
2025-01-09,9:03,Puré de Tomate,Legumes,2.58,4,10.32,Eduarda Lopes,part-time 30h
2025-01-09,20:28,Palmito,Legumes,4.95,5,24.75,Diogo Rocha,part-time 30h
2025-01-09,15:58,Legumes Grelhados,Legumes,2.16,4,8.64,Ana Silva,full-time
2025-01-09,11:26,Pimento Vermelho,Legumes,3.02,1,3.02,Carla Mendes,part-time 30h
2025-01-09,15:02,Jardineira de Legumes,Legumes,5.21,2,10.42,Bruno Costa,full-time
2025-01-09,14:39,Feijão Manteiga,Legumes,2.02,1,2.02,Carla Mendes,part-time 30h
2025-01-09,17:46,Milho Baby,Legumes,5.96,1,5.96,Carla Mendes,part-time 30h
2025-01-09,19:15,Jardineira de Legumes,Legumes,5.25,1,5.25,Gabriela Pinto,part-time 25h
2025-01-10,20:48,Puré de Tomate,Legumes,2.15,5,10.75,Eduarda Lopes,part-time 30h
2025-01-10,9:20,Alcachofra,Legumes,5.68,4,22.72,Ana Silva,full-time
2025-01-10,16:49,Palmito,Legumes,4.71,4,18.84,Diogo Rocha,part-time 30h
2025-01-10,13:19,Feijão Frade,Legumes,4.87,2,9.74,Bruno Costa,full-time
2025-01-10,17:54,Brócolis,Legumes,2.48,2,4.96,Fábio Nunes,part-time 25h
2025-01-10,15:57,Milho Picante,Legumes,3.45,1,3.45,Gabriela Pinto,part-time 25h
2025-01-10,18:17,Alho em Conserva,Legumes,5.4,2,10.8,Diogo Rocha,part-time 30h
2025-01-10,13:21,Palmito,Legumes,4.74,3,14.22,Bruno Costa,full-time
2025-01-10,11:22,Lentilha Vermelha,Legumes,3.53,3,10.59,Gabriela Pinto,part-time 25h
2025-01-10,18:42,Pimento Assado,Legumes,5.62,2,11.24,Ana Silva,full-time
2025-01-10,13:21,Tomate Seco,Legumes,5.97,5,29.85,Bruno Costa,full-time
2025-01-10,14:47,Lentilha Vermelha,Legumes,5.4,2,10.8,Carla Mendes,part-time 30h
2025-01-10,19:57,Alho em Conserva,Legumes,2.82,5,14.1,Ana Silva,full-time
2025-01-11,11:05,Cenoura,Legumes,4.15,5,20.75,Fábio Nunes,part-time 25h
2025-01-11,15:27,Milho Baby,Legumes,4.31,5,21.55,Diogo Rocha,part-time 30h
2025-01-11,12:43,Alcachofra,Legumes,4.87,3,14.61,Ana Silva,full-time
2025-01-11,16:13,Berinjela,Legumes,5.53,3,16.59,Gabriela Pinto,part-time 25h
2025-01-11,13:56,Feijão Vermelho,Legumes,2.04,1,2.04,Gabriela Pinto,part-time 25h
2025-01-11,19:14,Mix Mediterrâneo,Legumes,2.15,2,4.3,Carla Mendes,part-time 30h
2025-01-11,12:41,Cenoura,Legumes,2.09,1,2.09,Ana Silva,full-time
2025-01-11,20:54,Mistura de Legumes,Legumes,5.78,3,17.34,Eduarda Lopes,part-time 30h
2025-01-11,9:45,Cenoura,Legumes,2.42,5,12.1,Eduarda Lopes,part-time 30h
2025-01-11,17:15,Mix Asiático,Legumes,4.51,1,4.51,Carla Mendes,part-time 30h
2025-01-11,16:04,Pimento Amarelo,Legumes,2.74,3,8.22,Ana Silva,full-time
2025-01-11,18:20,Pimento Assado,Legumes,4.05,1,4.05,Carla Mendes,part-time 30h
2025-01-11,20:44,Chucrute,Legumes,3.22,5,16.1,Diogo Rocha,part-time 30h
2025-01-11,9:51,Pepino em Conserva,Legumes,4.52,1,4.52,Ana Silva,full-time
2025-01-12,9:08,Jardineira de Legumes,Legumes,3.72,2,7.44,Ana Silva,full-time
2025-01-12,14:39,Beterraba,Legumes,5.98,2,11.96,Ana Silva,full-time
2025-01-12,17:40,Jardineira de Legumes,Legumes,4.42,5,22.1,Bruno Costa,full-time
2025-01-12,18:11,Espargos,Legumes,4.91,1,4.91,Gabriela Pinto,part-time 25h
2025-01-12,9:29,Feijão Preto,Legumes,3.99,2,7.98,Ana Silva,full-time
2025-01-12,11:11,Cenoura,Legumes,4.77,4,19.08,Fábio Nunes,part-time 25h
2025-01-12,9:52,Feijão Frade,Legumes,3.21,5,16.05,Fábio Nunes,part-time 25h
2025-01-12,19:54,Lentilha,Legumes,5.27,3,15.81,Diogo Rocha,part-time 30h
2025-01-12,14:13,Milho Doce,Legumes,4.26,1,4.26,Bruno Costa,full-time
2025-01-12,13:18,Beterraba,Legumes,5.47,2,10.94,Ana Silva,full-time
2025-01-12,17:37,Beterraba,Legumes,3.18,4,12.72,Diogo Rocha,part-time 30h
2025-01-12,18:49,Pimento Assado,Legumes,5.03,1,5.03,Fábio Nunes,part-time 25h
2025-01-12,11:36,Mix Orgânico,Legumes,3.28,3,9.84,Fábio Nunes,part-time 25h
2025-01-12,19:25,Milho Baby,Legumes,3.34,4,13.36,Ana Silva,full-time
2025-01-12,13:01,Berinjela,Legumes,5.4,4,21.6,Eduarda Lopes,part-time 30h
2025-01-13,18:36,Couve Flor,Legumes,4.7,4,18.8,Carla Mendes,part-time 30h
2025-01-13,18:31,Legumes Grelhados,Legumes,3.47,5,17.35,Carla Mendes,part-time 30h
2025-01-13,12:38,Lentilha,Legumes,5.18,3,15.54,Gabriela Pinto,part-time 25h
2025-01-13,18:15,Ervilha com Cenoura,Legumes,2.13,4,8.52,Bruno Costa,full-time
2025-01-13,19:46,Legumes Grelhados,Legumes,3.29,4,13.16,Gabriela Pinto,part-time 25h
2025-01-13,20:36,Palmito,Legumes,3.27,1,3.27,Ana Silva,full-time
2025-01-13,14:51,Espargos,Legumes,3.47,1,3.47,Ana Silva,full-time
2025-01-13,18:09,Legumes Grelhados,Legumes,3.0,5,15.0,Fábio Nunes,part-time 25h
2025-01-13,9:18,Pimento Vermelho,Legumes,4.03,4,16.12,Ana Silva,full-time
2025-01-13,16:49,Couve Flor,Legumes,5.24,1,5.24,Ana Silva,full-time
2025-01-14,18:52,Abobrinha,Legumes,5.34,1,5.34,Eduarda Lopes,part-time 30h
2025-01-14,9:31,Alho em Conserva,Legumes,2.61,4,10.44,Diogo Rocha,part-time 30h
2025-01-14,13:21,Tomate Seco,Legumes,2.39,4,9.56,Diogo Rocha,part-time 30h
2025-01-14,10:40,Feijão Manteiga,Legumes,2.13,3,6.39,Ana Silva,full-time
2025-01-14,10:47,Mistura de Legumes,Legumes,3.64,3,10.92,Eduarda Lopes,part-time 30h
2025-01-14,16:44,Alho em Conserva,Legumes,2.26,1,2.26,Eduarda Lopes,part-time 30h
2025-01-14,18:33,Lentilha,Legumes,3.33,5,16.65,Eduarda Lopes,part-time 30h
2025-01-14,13:05,Feijão Branco,Legumes,2.85,3,8.55,Eduarda Lopes,part-time 30h
2025-01-14,19:40,Alho em Conserva,Legumes,2.53,4,10.12,Ana Silva,full-time
2025-01-14,13:08,Feijão Vermelho,Legumes,5.54,4,22.16,Carla Mendes,part-time 30h
2025-01-15,18:50,Lentilha Vermelha,Legumes,4.27,2,8.54,Gabriela Pinto,part-time 25h
2025-01-15,15:06,Tomate Pelado,Legumes,4.92,5,24.6,Diogo Rocha,part-time 30h
2025-01-15,19:05,Tomate Seco,Legumes,2.3,3,6.9,Ana Silva,full-time
2025-01-15,19:31,Alho em Conserva,Legumes,3.72,1,3.72,Eduarda Lopes,part-time 30h
2025-01-15,13:50,Milho Picante,Legumes,3.76,2,7.52,Ana Silva,full-time
2025-01-15,11:07,Abóbora,Legumes,3.3,5,16.5,Carla Mendes,part-time 30h
2025-01-15,10:48,Cenoura,Legumes,3.53,3,10.59,Gabriela Pinto,part-time 25h
2025-01-16,18:10,Milho Picante,Legumes,2.37,3,7.11,Carla Mendes,part-time 30h
2025-01-16,19:40,Abóbora,Legumes,5.07,3,15.21,Fábio Nunes,part-time 25h
2025-01-16,15:18,Pimento Amarelo,Legumes,5.04,3,15.12,Diogo Rocha,part-time 30h
2025-01-16,16:25,Palmito,Legumes,2.41,5,12.05,Ana Silva,full-time
2025-01-16,10:59,Chucrute,Legumes,5.13,3,15.39,Carla Mendes,part-time 30h
2025-01-17,9:25,Espinafre,Legumes,3.09,3,9.27,Ana Silva,full-time
2025-01-17,13:18,Espargos,Legumes,3.53,5,17.65,Carla Mendes,part-time 30h
2025-01-17,12:11,Milho Baby,Legumes,5.17,2,10.34,Bruno Costa,full-time
2025-01-17,20:58,Jardineira de Legumes,Legumes,2.86,3,8.58,Bruno Costa,full-time
2025-01-17,19:25,Lentilha,Legumes,4.63,5,23.15,Eduarda Lopes,part-time 30h
2025-01-17,13:39,Ervilha com Cenoura,Legumes,5.18,4,20.72,Fábio Nunes,part-time 25h
2025-01-17,11:00,Cogumelos,Legumes,4.51,1,4.51,Carla Mendes,part-time 30h
2025-01-17,12:33,Mistura de Legumes,Legumes,4.42,2,8.84,Eduarda Lopes,part-time 30h
2025-01-17,9:46,Grão de Bico,Legumes,5.16,5,25.8,Bruno Costa,full-time
2025-01-17,10:07,Alho em Conserva,Legumes,2.22,1,2.22,Diogo Rocha,part-time 30h
2025-01-17,10:08,Espargos,Legumes,4.39,4,17.56,Fábio Nunes,part-time 25h
2025-01-17,19:21,Alcachofra,Legumes,5.87,3,17.61,Eduarda Lopes,part-time 30h
2025-01-17,10:09,Espinafre,Legumes,2.22,1,2.22,Carla Mendes,part-time 30h
2025-01-18,17:23,Puré de Tomate,Legumes,4.77,5,23.85,Ana Silva,full-time
2025-01-18,17:23,Puré de Tomate,Legumes,2.35,2,4.7,Carla Mendes,part-time 30h
2025-01-18,12:31,Espargos,Legumes,5.61,2,11.22,Diogo Rocha,part-time 30h
2025-01-18,9:06,Mix Mediterrâneo,Legumes,4.58,1,4.58,Bruno Costa,full-time
2025-01-18,9:50,Mix Mediterrâneo,Legumes,4.59,5,22.95,Eduarda Lopes,part-time 30h
2025-01-18,16:42,Feijão Branco,Legumes,4.4,1,4.4,Ana Silva,full-time
2025-01-18,16:39,Pimento Vermelho,Legumes,2.99,5,14.95,Bruno Costa,full-time
2025-01-19,12:27,Pimento Assado,Legumes,5.3,2,10.6,Bruno Costa,full-time
2025-01-19,20:01,Tomate Seco,Legumes,5.02,2,10.04,Diogo Rocha,part-time 30h
2025-01-19,10:32,Cogumelos,Legumes,5.61,3,16.83,Bruno Costa,full-time
2025-01-19,14:36,Grão de Bico,Legumes,2.86,1,2.86,Fábio Nunes,part-time 25h
2025-01-19,12:17,Feijão Branco,Legumes,4.12,3,12.36,Fábio Nunes,part-time 25h
2025-01-20,14:49,Ervilha com Cenoura,Legumes,3.39,3,10.17,Ana Silva,full-time
2025-01-20,19:02,Pimento Assado,Legumes,2.56,5,12.8,Fábio Nunes,part-time 25h
2025-01-20,17:41,Ervilha,Legumes,4.54,4,18.16,Diogo Rocha,part-time 30h
2025-01-20,13:18,Berinjela,Legumes,5.49,3,16.47,Eduarda Lopes,part-time 30h
2025-01-20,10:46,Espinafre,Legumes,5.21,4,20.84,Bruno Costa,full-time
2025-01-20,12:07,Pepino em Conserva,Legumes,2.03,1,2.03,Gabriela Pinto,part-time 25h
2025-01-20,10:16,Tomate Seco,Legumes,3.59,4,14.36,Carla Mendes,part-time 30h
2025-01-20,9:55,Pimento Amarelo,Legumes,2.7,2,5.4,Eduarda Lopes,part-time 30h
2025-01-20,16:08,Espargos,Legumes,2.77,3,8.31,Eduarda Lopes,part-time 30h
2025-01-20,14:20,Ervilha,Legumes,4.34,1,4.34,Carla Mendes,part-time 30h
2025-01-20,18:23,Grão de Bico,Legumes,3.02,5,15.1,Carla Mendes,part-time 30h
2025-01-21,15:11,Berinjela,Legumes,2.48,3,7.44,Eduarda Lopes,part-time 30h
2025-01-21,13:38,Couve Flor,Legumes,4.65,2,9.3,Ana Silva,full-time
2025-01-21,17:48,Feijão Manteiga,Legumes,5.77,1,5.77,Ana Silva,full-time
2025-01-21,12:53,Berinjela,Legumes,2.98,5,14.9,Diogo Rocha,part-time 30h
2025-01-21,17:40,Couve Flor,Legumes,4.07,3,12.21,Diogo Rocha,part-time 30h
2025-01-22,15:36,Tomate Seco,Legumes,5.15,2,10.3,Carla Mendes,part-time 30h
2025-01-22,17:04,Lentilha,Legumes,2.96,3,8.88,Diogo Rocha,part-time 30h
2025-01-22,15:23,Abobrinha,Legumes,2.68,5,13.4,Gabriela Pinto,part-time 25h
2025-01-22,11:00,Feijão Vermelho,Legumes,4.01,5,20.05,Eduarda Lopes,part-time 30h
2025-01-22,13:37,Abóbora,Legumes,4.69,4,18.76,Ana Silva,full-time
2025-01-22,20:38,Milho Baby,Legumes,4.61,3,13.83,Bruno Costa,full-time
2025-01-22,13:31,Mix Orgânico,Legumes,2.68,2,5.36,Carla Mendes,part-time 30h
2025-01-22,15:50,Tomate Pelado,Legumes,5.06,5,25.3,Eduarda Lopes,part-time 30h
2025-01-22,11:30,Chucrute,Legumes,4.69,5,23.45,Bruno Costa,full-time
2025-01-22,9:48,Puré de Tomate,Legumes,2.37,5,11.85,Eduarda Lopes,part-time 30h
2025-01-22,16:53,Milho Baby,Legumes,4.54,5,22.7,Ana Silva,full-time
2025-01-22,20:07,Cogumelos,Legumes,4.18,2,8.36,Carla Mendes,part-time 30h
2025-01-22,10:46,Feijão Preto,Legumes,5.04,5,25.2,Eduarda Lopes,part-time 30h
2025-01-22,12:39,Cenoura,Legumes,4.66,3,13.98,Carla Mendes,part-time 30h
2025-01-23,18:09,Pimento Amarelo,Legumes,4.63,3,13.89,Ana Silva,full-time
2025-01-23,17:56,Berinjela,Legumes,5.0,4,20.0,Ana Silva,full-time
2025-01-23,11:48,Cenoura,Legumes,2.19,5,10.95,Bruno Costa,full-time
2025-01-23,14:12,Soja,Legumes,2.06,1,2.06,Gabriela Pinto,part-time 25h
2025-01-23,17:47,Berinjela,Legumes,5.06,5,25.3,Diogo Rocha,part-time 30h
2025-01-23,20:36,Cebola em Conserva,Legumes,4.54,4,18.16,Eduarda Lopes,part-time 30h
2025-01-23,11:54,Feijão Preto,Legumes,5.96,3,17.88,Eduarda Lopes,part-time 30h
2025-01-23,18:17,Milho Picante,Legumes,3.43,2,6.86,Eduarda Lopes,part-time 30h
2025-01-23,16:57,Espargos,Legumes,4.1,1,4.1,Gabriela Pinto,part-time 25h
2025-01-23,9:04,Cogumelos,Legumes,5.73,3,17.19,Fábio Nunes,part-time 25h
2025-01-23,9:55,Feijão Manteiga,Legumes,5.66,2,11.32,Bruno Costa,full-time
2025-01-23,19:04,Alcachofra,Legumes,4.83,3,14.49,Gabriela Pinto,part-time 25h
2025-01-23,18:29,Feijão Preto,Legumes,3.94,4,15.76,Gabriela Pinto,part-time 25h
2025-01-24,12:59,Espinafre,Legumes,2.33,3,6.99,Carla Mendes,part-time 30h
2025-01-24,20:32,Mix Mediterrâneo,Legumes,4.24,5,21.2,Carla Mendes,part-time 30h
2025-01-24,18:47,Milho Doce,Legumes,4.25,1,4.25,Fábio Nunes,part-time 25h
2025-01-24,16:51,Cogumelos,Legumes,5.1,5,25.5,Fábio Nunes,part-time 25h
2025-01-24,15:10,Couve Flor,Legumes,4.85,3,14.55,Fábio Nunes,part-time 25h
2025-01-24,9:30,Chucrute,Legumes,5.24,1,5.24,Bruno Costa,full-time
2025-01-24,14:47,Cenoura,Legumes,3.24,1,3.24,Eduarda Lopes,part-time 30h
2025-01-24,13:54,Cebola em Conserva,Legumes,4.44,2,8.88,Fábio Nunes,part-time 25h
2025-01-24,17:26,Berinjela,Legumes,5.01,2,10.02,Bruno Costa,full-time
2025-01-24,11:11,Beterraba,Legumes,5.07,2,10.14,Diogo Rocha,part-time 30h
2025-01-24,18:10,Milho Picante,Legumes,5.57,5,27.85,Carla Mendes,part-time 30h
2025-01-24,19:06,Lentilha,Legumes,3.87,1,3.87,Gabriela Pinto,part-time 25h
2025-01-24,16:41,Milho Baby,Legumes,4.37,1,4.37,Ana Silva,full-time
2025-01-24,16:49,Lentilha Vermelha,Legumes,5.65,1,5.65,Carla Mendes,part-time 30h
2025-01-24,20:12,Brócolis,Legumes,2.04,4,8.16,Carla Mendes,part-time 30h
2025-01-25,16:41,Mix Orgânico,Legumes,2.79,1,2.79,Gabriela Pinto,part-time 25h
2025-01-25,14:32,Tomate Pelado,Legumes,2.88,3,8.64,Eduarda Lopes,part-time 30h
2025-01-25,12:10,Feijão Branco,Legumes,3.37,1,3.37,Eduarda Lopes,part-time 30h
2025-01-25,15:00,Berinjela,Legumes,5.43,1,5.43,Fábio Nunes,part-time 25h
2025-01-25,12:24,Chucrute,Legumes,5.71,1,5.71,Eduarda Lopes,part-time 30h
2025-01-25,11:21,Mix Asiático,Legumes,4.17,2,8.34,Eduarda Lopes,part-time 30h
2025-01-25,11:37,Cogumelos,Legumes,2.06,2,4.12,Eduarda Lopes,part-time 30h
2025-01-25,14:43,Abóbora,Legumes,2.24,1,2.24,Diogo Rocha,part-time 30h
2025-01-25,9:46,Feijão Frade,Legumes,5.31,2,10.62,Ana Silva,full-time
2025-01-25,9:52,Feijão Vermelho,Legumes,5.06,2,10.12,Bruno Costa,full-time
2025-01-26,19:21,Pepino em Conserva,Legumes,4.31,3,12.93,Carla Mendes,part-time 30h
2025-01-26,9:01,Pimento Amarelo,Legumes,3.93,1,3.93,Diogo Rocha,part-time 30h
2025-01-26,20:53,Cebola em Conserva,Legumes,2.35,4,9.4,Eduarda Lopes,part-time 30h
2025-01-26,11:05,Feijão Vermelho,Legumes,2.77,3,8.31,Eduarda Lopes,part-time 30h
2025-01-26,13:41,Espargos,Legumes,2.67,5,13.35,Ana Silva,full-time
2025-01-26,15:10,Tomate Pelado,Legumes,3.26,2,6.52,Eduarda Lopes,part-time 30h
2025-01-26,11:25,Beterraba,Legumes,3.26,5,16.3,Diogo Rocha,part-time 30h
2025-01-27,13:26,Lentilha Vermelha,Legumes,3.15,4,12.6,Ana Silva,full-time
2025-01-27,13:51,Milho Doce,Legumes,2.2,5,11.0,Fábio Nunes,part-time 25h
2025-01-27,18:13,Soja,Legumes,5.0,4,20.0,Bruno Costa,full-time
2025-01-27,9:29,Alho em Conserva,Legumes,2.05,2,4.1,Ana Silva,full-time
2025-01-27,14:57,Couve Flor,Legumes,5.79,2,11.58,Fábio Nunes,part-time 25h
2025-01-27,13:46,Feijão Branco,Legumes,4.14,2,8.28,Fábio Nunes,part-time 25h
2025-01-27,20:52,Jardineira de Legumes,Legumes,5.89,3,17.67,Eduarda Lopes,part-time 30h
2025-01-27,12:52,Espargos,Legumes,5.93,5,29.65,Fábio Nunes,part-time 25h
2025-01-28,17:55,Feijão Frade,Legumes,2.41,2,4.82,Ana Silva,full-time
2025-01-28,9:27,Pimento Amarelo,Legumes,3.9,1,3.9,Gabriela Pinto,part-time 25h
2025-01-28,12:31,Grão de Bico,Legumes,3.84,3,11.52,Gabriela Pinto,part-time 25h
